route_dir,short_dir,route_short_name,direction_id,stop_id,route_id,stop_name,stop_sequence
"100253_0","64_0","64","0","25900","100253","35th Ave NE & NE 70th St","245"
"100253_0","64_0","64","0","25920","100253","35th Ave NE & NE 75th St","247"
"100253_0","64_0","64","0","25930","100253","35th Ave NE & NE 77th St","250"
"100253_0","64_0","64","0","25940","100253","35th Ave NE & NE 80th St","252"
"100253_0","64_0","64","0","25960","100253","35th Ave NE & NE 85th St","256"
"100253_0","64_0","64","0","25970","100253","35th Ave NE & NE 87th St","260"
"100253_0","64_0","64","0","25980","100253","35th Ave NE & NE 89th St","263"
"100253_0","64_0","64","0","25990","100253","35th Ave NE & NE 91st St","267"
"100253_0","64_0","64","0","26000","100253","35th Ave NE & NE 93rd St","271"
"100253_0","64_0","64","0","26010","100253","35th Ave NE & NE 95th St","276"
"100253_0","64_0","64","0","26020","100253","35th Ave NE & NE 97th St","279"
"100253_0","64_0","64","0","26030","100253","35th Ave NE & NE 100th St","282"
"100253_0","64_0","64","0","26050","100253","35th Ave NE & NE 105th St","287"
"100253_0","64_0","64","0","26060","100253","35th Ave NE & NE 110th St","291"
"100253_0","64_0","64","0","26080","100253","35th Ave NE & NE 115th St","295"
"100253_0","64_0","64","0","26100","100253","35th Ave NE & NE 120th St","306"
"100253_0","64_0","64","0","26110","100253","35th Ave NE & NE 123rd St","308"
"100253_0","64_0","64","0","35230","100253","NE 125th St & Lake City Way NE","320"
"100253_0","64_0","64","0","37360","100253","NE 65th St & 16th Ave NE","199"
"100253_0","64_0","64","0","37390","100253","NE 65th St & 21st Ave NE","213"
"100253_0","64_0","64","0","37410","100253","NE 65th St & 25th Ave NE","221"
"100253_0","64_0","64","0","37440","100253","NE 65th St & 31st Ave NE","234"
"100253_0","64_0","64","0","38670","100253","30th Ave NE & NE 127th St","326"
"100253_0","64_0","64","0","38680","100253","30th Ave NE & NE 130th St","328"
"100253_0","64_0","64","0","38690","100253","30th Ave NE & NE 133rd St","330"
"100253_0","64_0","64","0","38700","100253","30th Ave NE & NE 135th St","332"
"100253_0","64_0","64","0","38710","100253","30th Ave NE & NE 137th St","334"
"100253_0","64_0","64","0","38720","100253","30th Ave NE & NE 140th St","336"
"100253_0","64_0","64","0","38730","100253","30th Ave NE & NE 143rd St","339"
"100253_0","64_0","64","0","38810","100253","NE 145th St & 19th Ave NE","355"
"100253_0","64_0","64","0","82120","100253","NE 145th St & 30th Ave NE","342"
"100253_0","64_0","64","0","82130","100253","NE 145th St & 27th Ave NE","345"
"100253_0","64_0","64","0","82140","100253","NE 145th St & 25th Ave NE","348"
"100253_0","64_0","64","0","82150","100253","NE 145th St & 23rd Pl NE","351"
"100253_0","64_0","64","0","82160","100253","NE 145th St & 15th Ave NE","359"
"100253_1","64_1","64","1","9670","100253","NE 125th St & Lake City Way NE","39"
"100253_1","64_1","64","1","9680","100253","NE 125th St & 33rd Ave NE","42"
"100253_1","64_1","64","1","9690","100253","NE 125th St & 35th Ave NE","45"
"100253_1","64_1","64","1","10210","100253","Fairview Ave N & Mercer St","278"
"100253_1","64_1","64","1","10225","100253","Fairview Ave N & Thomas St","284"
"100253_1","64_1","64","1","10240","100253","Boren Ave & Virginia St","290"
"100253_1","64_1","64","1","11065","100253","Boren Ave & Pike St","300"
"100253_1","64_1","64","1","11075","100253","Boren Ave & Seneca St","305"
"100253_1","64_1","64","1","11085","100253","Boren Ave & Madison St","310"
"100253_1","64_1","64","1","11087","100253","Boren Ave & Columbia St","313"
"100253_1","64_1","64","1","11095","100253","Boren Ave & James St","317"
"100253_1","64_1","64","1","12930","100253","E Jefferson St & Broadway","320"
"100253_1","64_1","64","1","12950","100253","E Jefferson St & 12th Ave","327"
"100253_1","64_1","64","1","12980","100253","E Jefferson St & 17th Ave","334"
"100253_1","64_1","64","1","16409","100253","NE Ravenna Blvd & I-5","186"
"100253_1","64_1","64","1","24910","100253","35th Ave NE & NE 123rd St","51"
"100253_1","64_1","64","1","24920","100253","35th Ave NE & NE 120th St","53"
"100253_1","64_1","64","1","24930","100253","35th Ave NE & 34th Ave NE","59"
"100253_1","64_1","64","1","24940","100253","35th Ave NE & NE 115th St","65"
"100253_1","64_1","64","1","24950","100253","35th Ave NE & NE 110th St","69"
"100253_1","64_1","64","1","24960","100253","35th Ave NE & NE 105th St","73"
"100253_1","64_1","64","1","24980","100253","35th Ave NE & NE 100th St","78"
"100253_1","64_1","64","1","24990","100253","35th Ave NE & NE 97th St","81"
"100253_1","64_1","64","1","25000","100253","35th Ave NE & NE 94th St","86"
"100253_1","64_1","64","1","25010","100253","35th Ave NE & NE 92nd St","90"
"100253_1","64_1","64","1","25020","100253","35th Ave NE & NE 90th St","95"
"100253_1","64_1","64","1","25030","100253","35th Ave NE & NE 88th St","98"
"100253_1","64_1","64","1","25040","100253","35th Ave NE & NE 85th St","102"
"100253_1","64_1","64","1","25050","100253","35th Ave NE & NE 81st St","106"
"100253_1","64_1","64","1","25060","100253","35th Ave NE & NE 77th St","109"
"100253_1","64_1","64","1","25070","100253","35th Ave NE & NE 75th St","111"
"100253_1","64_1","64","1","25090","100253","35th Ave NE & NE 70th St","114"
"100253_1","64_1","64","1","25100","100253","35th Ave NE & NE 68th St","116"
"100253_1","64_1","64","1","36930","100253","NE 65th St & 15th Ave NE","163"
"100253_1","64_1","64","1","36960","100253","NE 65th St & Oswego Pl NE","176"
"100253_1","64_1","64","1","37940","100253","NE 65th St & 35th Ave NE","118"
"100253_1","64_1","64","1","37960","100253","NE 65th St & 30th Ave NE","127"
"100253_1","64_1","64","1","37990","100253","NE 65th St & 24th Ave NE","138"
"100253_1","64_1","64","1","38010","100253","NE 65th St & 20th Ave NE","150"
"100253_1","64_1","64","1","38050","100253","30th Ave NE & NE 143rd St","23"
"100253_1","64_1","64","1","38060","100253","30th Ave NE & NE 140th St","25"
"100253_1","64_1","64","1","38070","100253","30th Ave NE & NE 137th St","27"
"100253_1","64_1","64","1","38080","100253","30th Ave NE & NE 135th St","29"
"100253_1","64_1","64","1","38090","100253","30th Ave NE & NE 133rd St","32"
"100253_1","64_1","64","1","38100","100253","30th Ave NE & NE 130th St","34"
"100253_1","64_1","64","1","38110","100253","30th Ave NE & NE 127th St","36"
"100253_1","64_1","64","1","39350","100253","NE 145th St & 20th Ave NE","7"
"100253_1","64_1","64","1","82230","100253","NE 145th St & 15th Ave NE","4"
"100253_1","64_1","64","1","82240","100253","NE 145th St & 23rd Pl NE","12"
"100253_1","64_1","64","1","82250","100253","NE 145th St & 25th Ave NE","15"
"100253_1","64_1","64","1","82260","100253","NE 145th St & 27th Ave NE","18"
"100253_1","64_1","64","1","98780","100253","NE 143rd St & 17th Ave NE","1"
"100254_0","65_0","65","0","9575","100254","NE Campus Pkwy & University Way NE - Bay 2","15"
"100254_0","65_0","65","0","9605","100254","Roosevelt Way NE & NE 45th St","1"
"100254_0","65_0","65","0","9610","100254","Roosevelt Way NE & NE 42nd St","4"
"100254_0","65_0","65","0","10010","100254","NE 55th St & 39th Ave NE","113"
"100254_0","65_0","65","0","10020","100254","NE 55th St & 37th Ave NE","119"
"100254_0","65_0","65","0","10513","100254","40th Ave NE & NE 46th St","101"
"100254_0","65_0","65","0","10515","100254","40th Ave NE & NE 50th St","107"
"100254_0","65_0","65","0","10860","100254","NE 125th St & 35th Ave NE","203"
"100254_0","65_0","65","0","10870","100254","NE 125th St & 33rd Ave NE","206"
"100254_0","65_0","65","0","10917","100254","15th Ave NE & NE 40th St","20"
"100254_0","65_0","65","0","25765","100254","Montlake Blvd NE & NE Pacific Pl - Bay 3","54"
"100254_0","65_0","65","0","25790","100254","Montlake Blvd NE & NE 45th St","77"
"100254_0","65_0","65","0","25840","100254","35th Ave NE & NE 55th St","124"
"100254_0","65_0","65","0","25860","100254","35th Ave NE & NE 60th St","127"
"100254_0","65_0","65","0","25870","100254","35th Ave NE & NE 62nd St","128"
"100254_0","65_0","65","0","25880","100254","35th Ave NE & NE 65th St","131"
"100254_0","65_0","65","0","25890","100254","35th Ave NE & NE 68th St","133"
"100254_0","65_0","65","0","25900","100254","35th Ave NE & NE 70th St","135"
"100254_0","65_0","65","0","25920","100254","35th Ave NE & NE 75th St","137"
"100254_0","65_0","65","0","25930","100254","35th Ave NE & NE 77th St","140"
"100254_0","65_0","65","0","25940","100254","35th Ave NE & NE 80th St","142"
"100254_0","65_0","65","0","25960","100254","35th Ave NE & NE 85th St","146"
"100254_0","65_0","65","0","25970","100254","35th Ave NE & NE 87th St","150"
"100254_0","65_0","65","0","25980","100254","35th Ave NE & NE 89th St","153"
"100254_0","65_0","65","0","25990","100254","35th Ave NE & NE 91st St","157"
"100254_0","65_0","65","0","26000","100254","35th Ave NE & NE 93rd St","161"
"100254_0","65_0","65","0","26010","100254","35th Ave NE & NE 95th St","166"
"100254_0","65_0","65","0","26020","100254","35th Ave NE & NE 97th St","169"
"100254_0","65_0","65","0","26030","100254","35th Ave NE & NE 100th St","172"
"100254_0","65_0","65","0","26050","100254","35th Ave NE & NE 105th St","177"
"100254_0","65_0","65","0","26060","100254","35th Ave NE & NE 110th St","181"
"100254_0","65_0","65","0","26080","100254","35th Ave NE & NE 115th St","185"
"100254_0","65_0","65","0","26100","100254","35th Ave NE & NE 120th St","196"
"100254_0","65_0","65","0","26110","100254","35th Ave NE & NE 123rd St","198"
"100254_0","65_0","65","0","29240","100254","NE Pacific St & 15th Ave NE","31"
"100254_0","65_0","65","0","29242","100254","NE Pacific Pl & NE Pacific St","40"
"100254_0","65_0","65","0","29920","100254","NE 45th St & Mary Gates Memorial Dr NE","88"
"100254_0","65_0","65","0","29930","100254","NE 45th St & 36th Ave NE","91"
"100254_0","65_0","65","0","35230","100254","NE 125th St & Lake City Way NE","210"
"100254_0","65_0","65","0","38670","100254","30th Ave NE & NE 127th St","216"
"100254_0","65_0","65","0","38680","100254","30th Ave NE & NE 130th St","218"
"100254_0","65_0","65","0","38690","100254","30th Ave NE & NE 133rd St","220"
"100254_0","65_0","65","0","38700","100254","30th Ave NE & NE 135th St","222"
"100254_0","65_0","65","0","38710","100254","30th Ave NE & NE 137th St","224"
"100254_0","65_0","65","0","38720","100254","30th Ave NE & NE 140th St","226"
"100254_0","65_0","65","0","38730","100254","30th Ave NE & NE 143rd St","229"
"100254_0","65_0","65","0","38810","100254","NE 145th St & 19th Ave NE","245"
"100254_0","65_0","65","0","82120","100254","NE 145th St & 30th Ave NE","232"
"100254_0","65_0","65","0","82130","100254","NE 145th St & 27th Ave NE","235"
"100254_0","65_0","65","0","82140","100254","NE 145th St & 25th Ave NE","238"
"100254_0","65_0","65","0","82150","100254","NE 145th St & 23rd Pl NE","241"
"100254_0","65_0","65","0","98780","100254","NE 143rd St & 17th Ave NE","249"
"100254_1","65_1","65","1","9670","100254","NE 125th St & Lake City Way NE","39"
"100254_1","65_1","65","1","9680","100254","NE 125th St & 33rd Ave NE","42"
"100254_1","65_1","65","1","9690","100254","NE 125th St & 35th Ave NE","45"
"100254_1","65_1","65","1","9978","100254","Sand Point Way NE & 40th Ave NE","146"
"100254_1","65_1","65","1","10005","100254","40th Ave NE & NE 51st St","141"
"100254_1","65_1","65","1","10510","100254","NE 55th St & 36th Ave NE","128"
"100254_1","65_1","65","1","10525","100254","NE 55th St & 40th Ave NE","135"
"100254_1","65_1","65","1","24910","100254","35th Ave NE & NE 123rd St","51"
"100254_1","65_1","65","1","24920","100254","35th Ave NE & NE 120th St","53"
"100254_1","65_1","65","1","24930","100254","35th Ave NE & 34th Ave NE","59"
"100254_1","65_1","65","1","24940","100254","35th Ave NE & NE 115th St","65"
"100254_1","65_1","65","1","24950","100254","35th Ave NE & NE 110th St","69"
"100254_1","65_1","65","1","24960","100254","35th Ave NE & NE 105th St","73"
"100254_1","65_1","65","1","24980","100254","35th Ave NE & NE 100th St","78"
"100254_1","65_1","65","1","24990","100254","35th Ave NE & NE 97th St","81"
"100254_1","65_1","65","1","25000","100254","35th Ave NE & NE 94th St","86"
"100254_1","65_1","65","1","25010","100254","35th Ave NE & NE 92nd St","90"
"100254_1","65_1","65","1","25020","100254","35th Ave NE & NE 90th St","95"
"100254_1","65_1","65","1","25030","100254","35th Ave NE & NE 88th St","98"
"100254_1","65_1","65","1","25040","100254","35th Ave NE & NE 85th St","102"
"100254_1","65_1","65","1","25050","100254","35th Ave NE & NE 81st St","106"
"100254_1","65_1","65","1","25060","100254","35th Ave NE & NE 77th St","109"
"100254_1","65_1","65","1","25070","100254","35th Ave NE & NE 75th St","111"
"100254_1","65_1","65","1","25090","100254","35th Ave NE & NE 70th St","114"
"100254_1","65_1","65","1","25100","100254","35th Ave NE & NE 68th St","116"
"100254_1","65_1","65","1","25110","100254","35th Ave NE & NE 65th St","118"
"100254_1","65_1","65","1","25120","100254","35th Ave & NE 62nd St","120"
"100254_1","65_1","65","1","25130","100254","35th Ave NE & NE 60th St","122"
"100254_1","65_1","65","1","25140","100254","35th Ave NE & NE 55th St","124"
"100254_1","65_1","65","1","38050","100254","30th Ave NE & NE 143rd St","23"
"100254_1","65_1","65","1","38060","100254","30th Ave NE & NE 140th St","25"
"100254_1","65_1","65","1","38070","100254","30th Ave NE & NE 137th St","27"
"100254_1","65_1","65","1","38080","100254","30th Ave NE & NE 135th St","29"
"100254_1","65_1","65","1","38090","100254","30th Ave NE & NE 133rd St","32"
"100254_1","65_1","65","1","38100","100254","30th Ave NE & NE 130th St","34"
"100254_1","65_1","65","1","38110","100254","30th Ave NE & NE 127th St","36"
"100254_1","65_1","65","1","39350","100254","NE 145th St & 20th Ave NE","7"
"100254_1","65_1","65","1","82230","100254","NE 145th St & 15th Ave NE","4"
"100254_1","65_1","65","1","82240","100254","NE 145th St & 23rd Pl NE","12"
"100254_1","65_1","65","1","82250","100254","NE 145th St & 25th Ave NE","15"
"100254_1","65_1","65","1","82260","100254","NE 145th St & 27th Ave NE","18"
"100254_1","65_1","65","1","98780","100254","NE 143rd St & 17th Ave NE","1"
"100258_0","661_0","661","0","5421","100258","5th Ave NE & NE 45th St","168"
"100258_0","661_0","661","0","21833","100258","6th Ave S & S Royal Brougham Way","337"
"100258_0","661_0","661","0","75758","100258","I-5 & NE 145th St","43"
"100258_0","661_0","661","0","93005","100258","S Massachusetts St & Central Base Acs","352"
"100258_0","661_0","661","0","93006","100258","North Base","1"
"100258_1","661_1","661","1","5419","100258","I-5 & NE 45th St","210"
"100258_1","661_1","661","1","21765","100258","6th Ave S & S Atlantic St","7"
"100258_1","661_1","661","1","75882","100258","I-5 & NE 145th St","325"
"100258_1","661_1","661","1","93005","100258","S Massachusetts St & Central Base Acs","1"
"100258_1","661_1","661","1","93006","100258","North Base","364"
"100259_0","67_0","67","0","9147","100259","Brooklyn Ave NE & NE Campus Pkwy - Bay 3","118"
"100259_0","67_0","67","0","9630","100259","11th Ave NE & NE 42nd St","126"
"100259_0","67_0","67","0","9650","100259","11th Ave NE & NE 45th St","129"
"100259_0","67_0","67","0","9660","100259","11th Ave NE & NE 47th St","133"
"100259_0","67_0","67","0","9978","100259","Sand Point Way NE & 40th Ave NE","1"
"100259_0","67_0","67","0","23230","100259","5th Ave NE & NE Northgate Way","230"
"100259_0","67_0","67","0","23250","100259","5th Ave NE & Northgate Mall","233"
"100259_0","67_0","67","0","23500","100259","11th Ave NE & NE 50th St","135"
"100259_0","67_0","67","0","23510","100259","11th Ave NE & NE 52nd St","137"
"100259_0","67_0","67","0","23520","100259","11th Ave NE & NE 55th St","139"
"100259_0","67_0","67","0","23530","100259","11th Ave NE & NE Ravenna Blvd","143"
"100259_0","67_0","67","0","23540","100259","12th Ave NE & NE 61st St","153"
"100259_0","67_0","67","0","23560","100259","12th Ave NE & NE 65th St","160"
"100259_0","67_0","67","0","23580","100259","12th Ave NE & NE 70th St","166"
"100259_0","67_0","67","0","23600","100259","NE 75th St & 12th Ave NE","177"
"100259_0","67_0","67","0","23610","100259","Roosevelt Way NE & NE 75th St","183"
"100259_0","67_0","67","0","25200","100259","NE 45th St & Union Bay Pl NE","19"
"100259_0","67_0","67","0","25210","100259","Montlake Blvd NE & NE 45th St","30"
"100259_0","67_0","67","0","29130","100259","NE 45th St & 36th Ave NE","16"
"100259_0","67_0","67","0","35290","100259","NE 103rd St & 5th Ave NE","237"
"100259_0","67_0","67","0","35295","100259","Northgate TC - Bay 5","244"
"100259_0","67_0","67","0","75402","100259","Stevens Way & Rainier Vis","83"
"100259_0","67_0","67","0","75403","100259","Stevens Way & Benton Ln","71"
"100259_0","67_0","67","0","75404","100259","Stevens Way & Garfield Ln","91"
"100259_0","67_0","67","0","75405","100259","Grant Ln & Stevens Way","108"
"100259_0","67_0","67","0","75406","100259","Stevens Way & Pend Oreille Rd","59"
"100259_0","67_0","67","0","82145","100259","Roosevelt Way NE & NE 80th St","190"
"100259_0","67_0","67","0","82155","100259","Roosevelt Way NE & NE 85th St","197"
"100259_0","67_0","67","0","82165","100259","Roosevelt Way NE & NE 90th St","202"
"100259_0","67_0","67","0","82167","100259","Roosevelt Way NE & NE 92nd St","205"
"100259_0","67_0","67","0","82175","100259","Roosevelt Way NE & NE 95th St","208"
"100259_0","67_0","67","0","82185","100259","Roosevelt Way NE & NE 100th St","217"
"100259_0","67_0","67","0","82187","100259","Roosevelt Way NE & NE 103rd St","220"
"100259_0","67_0","67","0","82195","100259","Roosevelt Way NE & NE 105th St","223"
"100259_0","67_0","67","0","82197","100259","Roosevelt Way NE & NE 108th St","224"
"100259_0","67_0","67","0","82198","100259","NE Northgate Way & Roosevelt Way NE","227"
"100259_1","67_1","67","1","9589","100259","Roosevelt Way NE & NE 50th St","93"
"100259_1","67_1","67","1","9605","100259","Roosevelt Way NE & NE 45th St","100"
"100259_1","67_1","67","1","16440","100259","Roosevelt Way NE & NE 65th St","72"
"100259_1","67_1","67","1","16460","100259","Roosevelt Way NE & NE Ravenna Blvd","77"
"100259_1","67_1","67","1","16480","100259","Roosevelt Way NE & NE 55th St","89"
"100259_1","67_1","67","1","23370","100259","Roosevelt Way NE & NE 80th St","51"
"100259_1","67_1","67","1","23390","100259","Roosevelt Way NE & NE 75th St","59"
"100259_1","67_1","67","1","23420","100259","Roosevelt Way NE & NE 69th St","67"
"100259_1","67_1","67","1","23750","100259","5th Ave NE & NE 103rd St","6"
"100259_1","67_1","67","1","23770","100259","5th Ave NE & NE 106th St","9"
"100259_1","67_1","67","1","35322","100259","Northgate TC - Bay 1","1"
"100259_1","67_1","67","1","81364","100259","NE Northgate Way & 5th Ave NE","13"
"100259_1","67_1","67","1","82205","100259","Roosevelt Way NE & NE 108th St","17"
"100259_1","67_1","67","1","82207","100259","Roosevelt Way NE & NE 105th St","19"
"100259_1","67_1","67","1","82216","100259","Roosevelt Way NE & NE 102nd St","23"
"100259_1","67_1","67","1","82227","100259","Roosevelt Way NE & NE 95th St","33"
"100259_1","67_1","67","1","82235","100259","Roosevelt Way NE & NE 92nd St","36"
"100259_1","67_1","67","1","82237","100259","Roosevelt Way NE & NE 90th St","39"
"100259_1","67_1","67","1","82247","100259","Roosevelt Way NE & NE 85th St","44"
"100263_0","7_0","7","0","430","100263","3rd Ave & Pine St","1"
"100263_0","7_0","7","0","450","100263","3rd Ave & Union St","6"
"100263_0","7_0","7","0","450","100263","3rd Ave & Union St","21"
"100263_0","7_0","7","0","480","100263","3rd Ave & Marion St","11"
"100263_0","7_0","7","0","480","100263","3rd Ave & Marion St","26"
"100263_0","7_0","7","0","500","100263","3rd Ave & James St","16"
"100263_0","7_0","7","0","500","100263","3rd Ave & James St","31"
"100263_0","7_0","7","0","515","100263","3rd Ave S & S Main St","24"
"100263_0","7_0","7","0","515","100263","3rd Ave S & S Main St","39"
"100263_0","7_0","7","0","1085","100263","Pine St & 9th Ave","1"
"100263_0","7_0","7","0","1110","100263","Pine St & 5th Ave","9"
"100263_0","7_0","7","0","1471","100263","S Jackson St & 5th Ave S","30"
"100263_0","7_0","7","0","1471","100263","S Jackson St & 5th Ave S","45"
"100263_0","7_0","7","0","1480","100263","S Jackson St & Maynard Ave S","1"
"100263_0","7_0","7","0","1480","100263","S Jackson St & Maynard Ave S","35"
"100263_0","7_0","7","0","1480","100263","S Jackson St & Maynard Ave S","50"
"100263_0","7_0","7","0","1490","100263","S Jackson St & 8th Ave S","5"
"100263_0","7_0","7","0","1490","100263","S Jackson St & 8th Ave S","39"
"100263_0","7_0","7","0","1490","100263","S Jackson St & 8th Ave S","54"
"100263_0","7_0","7","0","7950","100263","62nd Ave S & S Prentice St","227"
"100263_0","7_0","7","0","7950","100263","62nd Ave S & S Prentice St","261"
"100263_0","7_0","7","0","7950","100263","62nd Ave S & S Prentice St","276"
"100263_0","7_0","7","0","7960","100263","S Prentice St & 64th Ave S","230"
"100263_0","7_0","7","0","7960","100263","S Prentice St & 64th Ave S","264"
"100263_0","7_0","7","0","7960","100263","S Prentice St & 64th Ave S","279"
"100263_0","7_0","7","0","7970","100263","64th Ave S & S Ryan St","232"
"100263_0","7_0","7","0","7970","100263","64th Ave S & S Ryan St","266"
"100263_0","7_0","7","0","7970","100263","64th Ave S & S Ryan St","281"
"100263_0","7_0","7","0","7980","100263","64th Ave S & S Cooper St","234"
"100263_0","7_0","7","0","7980","100263","64th Ave S & S Cooper St","268"
"100263_0","7_0","7","0","7980","100263","64th Ave S & S Cooper St","283"
"100263_0","7_0","7","0","8000","100263","Waters Ave S & S Norfolk St","238"
"100263_0","7_0","7","0","8000","100263","Waters Ave S & S Norfolk St","272"
"100263_0","7_0","7","0","8000","100263","Waters Ave S & S Norfolk St","287"
"100263_0","7_0","7","0","8010","100263","Waters Ave S & S Pilgrim St","244"
"100263_0","7_0","7","0","8010","100263","Waters Ave S & S Pilgrim St","278"
"100263_0","7_0","7","0","8010","100263","Waters Ave S & S Pilgrim St","293"
"100263_0","7_0","7","0","8030","100263","Waters Ave S & S Carver St","254"
"100263_0","7_0","7","0","8030","100263","Waters Ave S & S Carver St","288"
"100263_0","7_0","7","0","8030","100263","Waters Ave S & S Carver St","303"
"100263_0","7_0","7","0","8040","100263","57th Ave S & Waters Ave S","263"
"100263_0","7_0","7","0","8040","100263","57th Ave S & Waters Ave S","297"
"100263_0","7_0","7","0","8040","100263","57th Ave S & Waters Ave S","312"
"100263_0","7_0","7","0","8050","100263","Rainier Ave S & Seward Park Ave S","266"
"100263_0","7_0","7","0","8050","100263","Rainier Ave S & Seward Park Ave S","300"
"100263_0","7_0","7","0","8050","100263","Rainier Ave S & Seward Park Ave S","315"
"100263_0","7_0","7","0","8070","100263","Rainier Ave S & 52nd Ave S","271"
"100263_0","7_0","7","0","8070","100263","Rainier Ave S & 52nd Ave S","305"
"100263_0","7_0","7","0","8070","100263","Rainier Ave S & 52nd Ave S","320"
"100263_0","7_0","7","0","8080","100263","Rainier Ave S & S Fisher Pl","281"
"100263_0","7_0","7","0","8080","100263","Rainier Ave S & S Fisher Pl","315"
"100263_0","7_0","7","0","8080","100263","Rainier Ave S & S Fisher Pl","330"
"100263_0","7_0","7","0","8090","100263","Rainier Ave S & S Henderson St","285"
"100263_0","7_0","7","0","8090","100263","Rainier Ave S & S Henderson St","319"
"100263_0","7_0","7","0","8090","100263","Rainier Ave S & S Henderson St","334"
"100263_0","7_0","7","0","8540","100263","S Jackson St & 12th Ave S","14"
"100263_0","7_0","7","0","8540","100263","S Jackson St & 12th Ave S","48"
"100263_0","7_0","7","0","8540","100263","S Jackson St & 12th Ave S","63"
"100263_0","7_0","7","0","8550","100263","Rainier Ave S & S King St","18"
"100263_0","7_0","7","0","8550","100263","Rainier Ave S & S King St","52"
"100263_0","7_0","7","0","8550","100263","Rainier Ave S & S King St","67"
"100263_0","7_0","7","0","8590","100263","Rainier Ave S & S Charles St","26"
"100263_0","7_0","7","0","8590","100263","Rainier Ave S & S Charles St","60"
"100263_0","7_0","7","0","8590","100263","Rainier Ave S & S Charles St","75"
"100263_0","7_0","7","0","8608","100263","Rainier Ave S & I-90","34"
"100263_0","7_0","7","0","8608","100263","Rainier Ave S & I-90","68"
"100263_0","7_0","7","0","8608","100263","Rainier Ave S & I-90","83"
"100263_0","7_0","7","0","8620","100263","Rainier Ave S & S State St","43"
"100263_0","7_0","7","0","8620","100263","Rainier Ave S & S State St","77"
"100263_0","7_0","7","0","8620","100263","Rainier Ave S & S State St","92"
"100263_0","7_0","7","0","8641","100263","Rainier Ave S & S Walker St","50"
"100263_0","7_0","7","0","8641","100263","Rainier Ave S & S Walker St","84"
"100263_0","7_0","7","0","8641","100263","Rainier Ave S & S Walker St","99"
"100263_0","7_0","7","0","8660","100263","Rainier Ave S & S Bayview St","56"
"100263_0","7_0","7","0","8660","100263","Rainier Ave S & S Bayview St","90"
"100263_0","7_0","7","0","8660","100263","Rainier Ave S & S Bayview St","105"
"100263_0","7_0","7","0","8681","100263","Rainier Ave S & S Stevens St","60"
"100263_0","7_0","7","0","8681","100263","Rainier Ave S & S Stevens St","94"
"100263_0","7_0","7","0","8681","100263","Rainier Ave S & S Stevens St","109"
"100263_0","7_0","7","0","8690","100263","Rainier Ave S & Martin Luther King Junior Way S","63"
"100263_0","7_0","7","0","8690","100263","Rainier Ave S & Martin Luther King Junior Way S","97"
"100263_0","7_0","7","0","8690","100263","Rainier Ave S & Martin Luther King Junior Way S","112"
"100263_0","7_0","7","0","8710","100263","Rainier Ave S & S Walden St","69"
"100263_0","7_0","7","0","8710","100263","Rainier Ave S & S Walden St","103"
"100263_0","7_0","7","0","8710","100263","Rainier Ave S & S Walden St","118"
"100263_0","7_0","7","0","8730","100263","Rainier Ave S & Letitia Ave S","76"
"100263_0","7_0","7","0","8730","100263","Rainier Ave S & Letitia Ave S","110"
"100263_0","7_0","7","0","8730","100263","Rainier Ave S & Letitia Ave S","125"
"100263_0","7_0","7","0","8740","100263","Rainier Ave S & S Andover St","80"
"100263_0","7_0","7","0","8740","100263","Rainier Ave S & S Andover St","114"
"100263_0","7_0","7","0","8740","100263","Rainier Ave S & S Andover St","129"
"100263_0","7_0","7","0","8760","100263","Rainier Ave S & S Genesee St","89"
"100263_0","7_0","7","0","8760","100263","Rainier Ave S & S Genesee St","123"
"100263_0","7_0","7","0","8760","100263","Rainier Ave S & S Genesee St","138"
"100263_0","7_0","7","0","8780","100263","Rainier Ave S & S Alaska St","96"
"100263_0","7_0","7","0","8780","100263","Rainier Ave S & S Alaska St","130"
"100263_0","7_0","7","0","8780","100263","Rainier Ave S & S Alaska St","145"
"100263_0","7_0","7","0","8790","100263","Rainier Ave S & S Edmunds St","100"
"100263_0","7_0","7","0","8790","100263","Rainier Ave S & S Edmunds St","134"
"100263_0","7_0","7","0","8790","100263","Rainier Ave S & S Edmunds St","149"
"100263_0","7_0","7","0","8810","100263","Rainier Ave S & S Dawson St","109"
"100263_0","7_0","7","0","8810","100263","Rainier Ave S & S Dawson St","143"
"100263_0","7_0","7","0","8810","100263","Rainier Ave S & S Dawson St","158"
"100263_0","7_0","7","0","8820","100263","Rainier Ave S & S Brandon St","115"
"100263_0","7_0","7","0","8820","100263","Rainier Ave S & S Brandon St","149"
"100263_0","7_0","7","0","8820","100263","Rainier Ave S & S Brandon St","164"
"100263_0","7_0","7","0","8840","100263","Rainier Ave S & S Orcas St","122"
"100263_0","7_0","7","0","8840","100263","Rainier Ave S & S Orcas St","156"
"100263_0","7_0","7","0","8840","100263","Rainier Ave S & S Orcas St","171"
"100263_0","7_0","7","0","8850","100263","Rainier Ave S & S Kenny St","129"
"100263_0","7_0","7","0","8850","100263","Rainier Ave S & S Kenny St","163"
"100263_0","7_0","7","0","8850","100263","Rainier Ave S & S Kenny St","178"
"100263_0","7_0","7","0","8870","100263","Rainier Ave S & S Graham St","138"
"100263_0","7_0","7","0","8870","100263","Rainier Ave S & S Graham St","172"
